timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670627811374,337,JDBC Request,200,OK,JDBC users 1-9,text,true,,176,0,10,10,null,332,0,324
1670627810816,895,JDBC Request,200,OK,JDBC users 1-3,text,true,,176,0,10,10,null,890,0,882
1670627810635,1076,JDBC Request,200,OK,JDBC users 1-1,text,true,,176,0,10,10,null,1071,0,1063
1670627810718,993,JDBC Request,200,OK,JDBC users 1-2,text,true,,176,0,10,10,null,988,0,980
1670627811472,239,JDBC Request,200,OK,JDBC users 1-10,text,true,,176,0,10,10,null,234,0,226
1670627811100,622,JDBC Request,200,OK,JDBC users 1-6,text,true,,176,0,10,10,null,616,0,598
1670627811013,709,JDBC Request,200,OK,JDBC users 1-5,text,true,,176,0,10,10,null,703,0,685
1670627811296,427,JDBC Request,200,OK,JDBC users 1-8,text,true,,176,0,10,10,null,425,0,402
1670627810906,817,JDBC Request,200,OK,JDBC users 1-4,text,true,,176,0,10,10,null,815,0,792
1670627811715,10,Insert walmart store,200,OK,JDBC users 1-10,text,true,,9,0,10,10,null,10,0,0
1670627811715,10,Insert walmart store,200,OK,JDBC users 1-3,text,true,,9,0,10,10,null,10,0,0
1670627811206,518,JDBC Request,200,OK,JDBC users 1-7,text,true,,176,0,10,10,null,515,0,492
1670627811733,3,Insert walmart store,200,OK,JDBC users 1-4,text,true,,9,0,10,10,null,3,0,0
1670627811733,3,Insert walmart store,200,OK,JDBC users 1-1,text,true,,9,0,10,10,null,3,0,1
1670627811733,3,Insert walmart store,200,OK,JDBC users 1-9,text,true,,9,0,10,10,null,3,0,0
1670627811735,1,Insert walmart store,200,OK,JDBC users 1-2,text,true,,9,0,10,10,null,1,0,0
1670627811734,2,Insert walmart store,200,OK,JDBC users 1-6,text,true,,9,0,10,10,null,2,0,0
1670627811733,3,Insert walmart store,200,OK,JDBC users 1-7,text,true,,9,0,10,10,null,3,0,0
