timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670627865200,947,JDBC Request,200,OK,JDBC users 1-2,text,true,,176,0,10,10,null,942,0,930
1670627865300,848,JDBC Request,200,OK,JDBC users 1-3,text,true,,176,0,10,10,null,841,0,830
1670627865492,658,JDBC Request,200,OK,JDBC users 1-5,text,true,,176,0,10,10,null,655,0,638
1670627865586,561,JDBC Request,200,OK,JDBC users 1-6,text,true,,176,0,10,10,null,553,0,544
1670627865394,754,JDBC Request,200,OK,JDBC users 1-4,text,true,,176,0,10,10,null,747,0,736
1670627865124,1024,JDBC Request,200,OK,JDBC users 1-1,text,true,,176,0,10,10,null,1016,0,1007
1670627866153,3,Insert walmart store,200,OK,JDBC users 1-5,text,true,,9,0,10,10,null,3,0,0
1670627866153,7,Insert walmart store,200,OK,JDBC users 1-3,text,true,,9,0,10,10,null,7,0,0
1670627865972,190,JDBC Request,200,OK,JDBC users 1-10,text,true,,176,0,10,10,null,190,0,161
1670627865691,471,JDBC Request,200,OK,JDBC users 1-7,text,true,,176,0,10,10,null,471,0,439
1670627865878,284,JDBC Request,200,OK,JDBC users 1-9,text,true,,176,0,10,10,null,284,0,252
1670627865780,386,JDBC Request,200,OK,JDBC users 1-8,text,true,,176,0,10,10,null,385,0,350
1670627866172,3,Insert walmart store,200,OK,JDBC users 1-2,text,true,,9,0,10,10,null,3,0,1
1670627866173,2,Insert walmart store,200,OK,JDBC users 1-4,text,true,,9,0,10,10,null,2,0,0
1670627866172,3,Insert walmart store,200,OK,JDBC users 1-1,text,true,,9,0,10,10,null,3,0,1
1670627866173,3,Insert walmart store,200,OK,JDBC users 1-10,text,true,,9,0,10,10,null,3,0,1
1670627866172,3,Insert walmart store,200,OK,JDBC users 1-8,text,true,,9,0,10,10,null,3,0,1
1670627866172,4,Insert walmart store,200,OK,JDBC users 1-6,text,true,,9,0,10,10,null,4,0,1
1670627866177,1,Insert walmart store,200,OK,JDBC users 1-9,text,true,,9,0,10,10,null,1,0,0
1670627866177,1,Insert walmart store,200,OK,JDBC users 1-7,text,true,,9,0,10,10,null,1,0,0
1670627866176,12,delete walmart store,200,OK,JDBC users 1-4,text,true,,9,0,10,10,null,12,0,0
1670627866177,25,delete walmart store,200,OK,JDBC users 1-6,text,true,,9,0,10,10,null,25,0,0
